sample_id	chrom	start	end	cn_a	cn_b
S2_C155	chr9	110339204	126253465	2	1
S2_C155	chr9	126503465	136798467	2	0
S2_C155	chr9	137048467	140652749	1	0
S2_C155	chr10	1	25935893	5	2
S2_C155	chr10	26185893	38238878	4	2
S2_C155	chr10	38488878	107406270	3	2
S2_C155	chr10	107656270	134971887	3	2
S2_C155	chr11	1	50467823	2	1
S2_C155	chr11	50717823	103641583	2	1
S2_C155	chr11	103891583	134714034	2	1
S2_C155	chr12	1	8895671	6	2
S2_C155	chr12	9145671	25168152	3	2
S2_C155	chr12	25418152	32876402	5	2
S2_C155	chr12	33126402	34541833	2	2
S2_C155	chr12	34791833	133124839	2	0
S2_C155	chr13	1	115048768	2	0
S2_C155	chr14	1	91377936	2	2
S2_C155	chr14	91627936	96629947	2	0
S2_C155	chr14	96879947	107118565	3	0
S2_C155	chr15	1	102279257	2	0
S2_C155	chr16	1	34866227	2	1
S2_C155	chr16	35116227	60796920	2	1
S2_C155	chr16	61046920	90104086	2	2
S2_C155	chr17	1	20917988	2	0
S2_C155	chr17	22037717	37744705	2	0
S2_C155	chr17	37994705	80950489	2	0
S2_C155	chr18	1	13869915	3	0
S2_C155	chr18	14119915	77797547	2	1
S2_C155	chr19	1	16309276	3	0
S2_C155	chr19	16559276	18965829	3	2
S2_C155	chr19	19215829	24113813	2	1
S2_C155	chr19	24363813	58800333	2	1
S2_C155	chr20	1	25388095	2	2
S2_C155	chr20	25638095	62119280	2	2
S2_C155	chr21	1	47879225	2	1
S2_C155	chr22	1	50727844	2	0
S2_C155	chrX	2589197	45662873	2	0
S2_C155	chrX	45912873	58100939	2	0
S2_C155	chrX	69769132	154938160	3	0
S2_C156	chr1	1	20033345	2	0
S2_C156	chr1	20283345	104371959	2	1
S2_C156	chr1	104621959	118054841	2	0
S2_C156	chr1	118304841	120291655	5	1
S2_C156	chr1	120541655	188974205	3	2
S2_C156	chr1	189224205	248234141	2	1
S2_C156	chr2	1	20566626	4	3
S2_C156	chr2	20816626	22517503	3	2
S2_C156	chr2	22767503	82241544	2	1
S2_C156	chr2	82491544	89074867	7	2
S2_C156	chr2	89324867	196111610	2	2
S2_C156	chr2	196361610	242637536	2	1
S2_C156	chr3	1	89999669	2	0
S2_C156	chr3	90249669	197339330	2	2
S2_C156	chr4	1	8680548	2	0
S2_C156	chr4	8930548	48806634	2	0
S2_C156	chr4	49056634	80783051	2	1
S2_C156	chr4	81033051	163584523	2	1
S2_C156	chr4	163834523	190845177	3	2
S2_C156	chr5	1	1482027	4	1
S2_C156	chr5	1732027	45951245	2	2
S2_C156	chr5	46201245	159987445	2	0
S2_C156	chr5	160237445	180599194	4	0
S2_C156	chr6	1	40753750	2	2
S2_C156	chr6	41003750	46943077	9	2
S2_C156	chr6	47193077	57484444	4	2
S2_C156	chr6	57734444	95211510	2	2
S2_C156	chr6	95461510	158711367	2	1
S2_C156	chr6	158961367	170483369	2	2
S2_C156	chr7	1	2566124	3	2
S2_C156	chr7	2816124	52793484	2	2
S2_C156	chr7	53043484	57344929	2	2
S2_C156	chr7	57594929	78997265	2	2
S2_C156	chr7	79247265	99384835	4	3
S2_C156	chr7	99634835	158953939	5	3
S2_C156	chr8	1	43464189	2	2
S2_C156	chr8	43714189	146232982	2	2
S2_C156	chr9	1	38455271	2	0
S2_C156	chr9	38705271	77484350	4	1
S2_C156	chr9	77734350	91201591	2	1
S2_C156	chr9	92318713	95194848	4	0
S2_C156	chr9	95444848	110089204	2	0
S2_C156	chr9	110339204	126253465	2	1
S2_C156	chr9	126503465	136798467	2	0
S2_C156	chr9	137048467	140652749	1	0
S2_C156	chr10	1	25935893	5	2
S2_C156	chr10	26185893	38238878	4	2
S2_C156	chr10	38488878	107406270	3	2
S2_C156	chr10	107656270	134971887	3	2
S2_C156	chr11	1	50467823	2	1
S2_C156	chr11	50717823	103641583	2	1
S2_C156	chr11	103891583	134714034	2	1
S2_C156	chr12	1	8895671	6	2
S2_C156	chr12	9145671	25168152	3	2
S2_C156	chr12	25418152	32876402	5	2
S2_C156	chr12	33126402	34541833	3	2
S2_C156	chr12	34791833	133124839	2	0
S2_C156	chr13	1	115048768	2	0
S2_C156	chr14	1	91377936	2	2
S2_C156	chr14	91627936	96629947	2	0
S2_C156	chr14	96879947	107118565	3	0
S2_C156	chr15	1	102279257	2	0
S2_C156	chr16	1	34866227	2	1
S2_C156	chr16	35116227	60796920	2	1
S2_C156	chr16	61046920	90104086	2	2
S2_C156	chr17	1	20917988	2	0
S2_C156	chr17	22037717	37744705	2	0
S2_C156	chr17	37994705	80950489	2	0
S2_C156	chr18	1	13869915	3	0
S2_C156	chr18	14119915	77797547	2	1
S2_C156	chr19	1	16309276	2	0
S2_C156	chr19	16559276	18965829	3	2
S2_C156	chr19	19215829	24113813	3	1
S2_C156	chr19	24363813	58800333	2	1
S2_C156	chr20	1	25388095	2	2
S2_C156	chr20	25638095	62119280	2	2
S2_C156	chr21	1	47879225	2	1
S2_C156	chr22	1	50727844	2	0
S2_C156	chrX	2589197	45662873	2	0
S2_C156	chrX	45912873	58100939	2	0
S2_C156	chrX	69769132	154938160	3	0
S2_C157	chr1	1	20033345	2	0
S2_C157	chr1	20283345	104371959	2	1
S2_C157	chr1	104621959	118054841	2	0
S2_C157	chr1	118304841	120291655	5	2
S2_C157	chr1	120541655	188974205	4	2
S2_C157	chr1	189224205	248234141	2	2
S2_C157	chr2	1	20566626	4	3
S2_C157	chr2	20816626	22517503	4	1
S2_C157	chr2	22767503	82241544	2	1
S2_C157	chr2	82491544	89074867	8	2
S2_C157	chr2	89324867	196111610	2	2
S2_C157	chr2	196361610	242637536	2	1
S2_C157	chr3	1	89999669	2	0
S2_C157	chr3	90249669	197339330	2	2
S2_C157	chr4	1	8680548	1	1
S2_C157	chr4	8930548	48806634	2	0
S2_C157	chr4	49056634	80783051	2	1
S2_C157	chr4	81033051	163584523	2	1
S2_C157	chr4	163834523	190845177	3	2
S2_C157	chr5	1	1482027	3	2
S2_C157	chr5	1732027	45951245	2	2
S2_C157	chr5	46201245	159987445	2	0
S2_C157	chr5	160237445	180599194	4	0
S2_C157	chr6	1	40753750	2	2
S2_C157	chr6	41003750	46943077	9	2
S2_C157	chr6	47193077	57484444	4	2
S2_C157	chr6	57734444	95211510	2	2
S2_C157	chr6	95461510	158711367	2	1
S2_C157	chr6	158961367	170483369	2	2
S2_C157	chr7	1	2566124	3	2
S2_C157	chr7	2816124	52793484	2	2
S2_C157	chr7	53043484	57344929	2	2
S2_C157	chr7	57594929	78997265	2	2
S2_C157	chr7	79247265	99384835	4	3
S2_C157	chr7	99634835	158953939	5	3
S2_C157	chr8	1	43464189	2	2
S2_C157	chr8	43714189	146232982	2	2
S2_C157	chr9	1	38455271	2	0
S2_C157	chr9	38705271	77484350	4	1
S2_C157	chr9	77734350	91201591	2	1
S2_C157	chr9	92318713	95194848	4	0
S2_C157	chr9	95444848	110089204	2	0
S2_C157	chr9	110339204	126253465	2	1
S2_C157	chr9	126503465	136798467	2	0
S2_C157	chr9	137048467	140652749	1	0
S2_C157	chr10	1	25935893	5	2
S2_C157	chr10	26185893	38238878	4	2
S2_C157	chr10	38488878	107406270	3	2
S2_C157	chr10	107656270	134971887	3	2
S2_C157	chr11	1	50467823	2	1
S2_C157	chr11	50717823	103641583	2	1
S2_C157	chr11	103891583	134714034	2	1
S2_C157	chr12	1	8895671	6	2
S2_C157	chr12	9145671	25168152	3	2
S2_C157	chr12	25418152	32876402	5	2
S2_C157	chr12	33126402	34541833	2	2
S2_C157	chr12	34791833	133124839	2	0
S2_C157	chr13	1	115048768	2	0
S2_C157	chr14	1	91377936	2	2
S2_C157	chr14	91627936	96629947	2	0
S2_C157	chr14	96879947	107118565	3	0
S2_C157	chr15	1	102279257	2	0
S2_C157	chr16	1	34866227	2	1
S2_C157	chr16	35116227	60796920	2	1
S2_C157	chr16	61046920	90104086	2	2
S2_C157	chr17	1	20917988	2	0
S2_C157	chr17	22037717	37744705	2	0
S2_C157	chr17	37994705	80950489	2	0
S2_C157	chr18	1	13869915	3	0
S2_C157	chr18	14119915	77797547	2	1
S2_C157	chr19	1	16309276	3	0
S2_C157	chr19	16559276	18965829	3	2
S2_C157	chr19	19215829	24113813	2	1
S2_C157	chr19	24363813	58800333	2	1
S2_C157	chr20	1	25388095	2	2
S2_C157	chr20	25638095	62119280	2	2
S2_C157	chr21	1	47879225	2	1
S2_C157	chr22	1	50727844	2	0
S2_C157	chrX	2589197	45662873	2	0
S2_C157	chrX	45912873	58100939	3	0
S2_C157	chrX	69769132	154938160	3	0
S2_C159	chr1	1	20033345	2	0
S2_C159	chr1	20283345	104371959	2	1
S2_C159	chr1	104621959	118054841	2	0
S2_C159	chr1	118304841	120291655	5	2
S2_C159	chr1	120541655	188974205	4	2
S2_C159	chr1	189224205	248234141	2	2
S2_C159	chr2	1	20566626	4	3
S2_C159	chr2	20816626	22517503	3	2
S2_C159	chr2	22767503	82241544	2	1
S2_C159	chr2	82491544	89074867	6	2
S2_C159	chr2	89324867	196111610	2	1
S2_C159	chr2	196361610	242637536	1	1
S2_C159	chr3	1	89999669	2	0
S2_C159	chr3	90249669	197339330	2	2
S2_C159	chr4	1	8680548	1	1
S2_C159	chr4	8930548	48806634	2	0
S2_C159	chr4	49056634	80783051	2	1
S2_C159	chr4	81033051	163584523	2	1
S2_C159	chr4	163834523	190845177	2	2
S2_C159	chr5	1	1482027	3	1
S2_C159	chr5	1732027	45951245	2	2
S2_C159	chr5	46201245	159987445	2	0
S2_C159	chr5	160237445	180599194	4	0
S2_C159	chr6	1	40753750	2	1
S2_C159	chr6	41003750	46943077	9	1
S2_C159	chr6	47193077	57484444	4	2
S2_C159	chr6	57734444	95211510	2	1
S2_C159	chr6	95461510	158711367	1	1
S2_C159	chr6	158961367	170483369	2	1
S2_C159	chr7	1	2566124	3	2
S2_C159	chr7	2816124	52793484	2	2
S2_C159	chr7	53043484	57344929	2	2
S2_C159	chr7	57594929	78997265	2	2
S2_C159	chr7	79247265	99384835	4	3
S2_C159	chr7	99634835	158953939	5	3
S2_C159	chr8	1	43464189	2	2
S2_C159	chr8	43714189	146232982	2	2
S2_C159	chr9	1	38455271	2	0
S2_C159	chr9	38705271	77484350	4	2
S2_C159	chr9	77734350	91201591	2	2
S2_C159	chr9	92318713	95194848	4	0
S2_C159	chr9	95444848	110089204	2	0
S2_C159	chr9	110339204	126253465	2	2
S2_C159	chr9	126503465	136798467	2	0
S2_C159	chr9	137048467	140652749	1	0
S2_C159	chr10	1	25935893	5	3
S2_C159	chr10	26185893	38238878	5	2
S2_C159	chr10	38488878	107406270	3	2
S2_C159	chr10	107656270	134971887	3	2
S2_C159	chr11	1	50467823	2	1
S2_C159	chr11	50717823	103641583	2	1
S2_C159	chr11	103891583	134714034	2	1
S2_C159	chr12	1	8895671	6	1
S2_C159	chr12	9145671	25168152	3	1
S2_C159	chr12	25418152	32876402	5	2
S2_C159	chr12	33126402	34541833	3	2
S2_C159	chr12	34791833	133124839	2	0
S2_C159	chr13	1	115048768	3	0
S2_C159	chr14	1	91377936	2	2
S2_C159	chr14	91627936	96629947	2	0
S2_C159	chr14	96879947	107118565	3	0
S2_C159	chr15	1	102279257	2	0
S2_C159	chr16	1	34866227	2	1
S2_C159	chr16	35116227	60796920	2	1
S2_C159	chr16	61046920	90104086	2	2
S2_C159	chr17	1	20917988	2	0
S2_C159	chr17	22037717	37744705	2	0
S2_C159	chr17	37994705	80950489	2	0
S2_C159	chr18	1	13869915	3	0
S2_C159	chr18	14119915	77797547	2	1
S2_C159	chr19	1	16309276	2	0
S2_C159	chr19	16559276	18965829	3	2
S2_C159	chr19	19215829	24113813	2	1
S2_C159	chr19	24363813	58800333	2	1
S2_C159	chr20	1	25388095	2	2
S2_C159	chr20	25638095	62119280	2	2
S2_C159	chr21	1	47879225	2	1
S2_C159	chr22	1	50727844	2	0
S2_C159	chrX	2589197	45662873	2	0
S2_C159	chrX	45912873	58100939	3	0
S2_C159	chrX	69769132	154938160	3	0
S2_C163	chr1	1	20033345	2	0
S2_C163	chr1	20283345	104371959	2	1
S2_C163	chr1	104621959	118054841	2	0
S2_C163	chr1	118304841	120291655	5	2
S2_C163	chr1	120541655	188974205	4	2
S2_C163	chr1	189224205	248234141	2	1
S2_C163	chr2	1	20566626	4	3
S2_C163	chr2	20816626	22517503	3	2
S2_C163	chr2	22767503	82241544	2	1
S2_C163	chr2	82491544	89074867	8	2
S2_C163	chr2	89324867	196111610	2	2
S2_C163	chr2	196361610	242637536	2	1
S2_C163	chr3	1	89999669	2	0
S2_C163	chr3	90249669	197339330	2	2
S2_C163	chr4	1	8680548	1	1
S2_C163	chr4	8930548	48806634	2	0
S2_C163	chr4	49056634	80783051	2	1
S2_C163	chr4	81033051	163584523	2	1
S2_C163	chr4	163834523	190845177	3	2
S2_C163	chr5	1	1482027	4	1
S2_C163	chr5	1732027	45951245	2	2
S2_C163	chr5	46201245	159987445	2	0
S2_C163	chr5	160237445	180599194	4	0
S2_C163	chr6	1	40753750	2	2
S2_C163	chr6	41003750	46943077	9	2
S2_C163	chr6	47193077	57484444	5	2
S2_C163	chr6	57734444	95211510	2	2
S2_C163	chr6	95461510	158711367	2	1
S2_C163	chr6	158961367	170483369	2	2
S2_C163	chr7	1	2566124	4	1
S2_C163	chr7	2816124	52793484	2	2
S2_C163	chr7	53043484	57344929	2	2
S2_C163	chr7	57594929	78997265	2	2
S2_C163	chr7	79247265	99384835	6	2
S2_C163	chr7	99634835	158953939	5	4
S2_C163	chr8	1	43464189	2	2
S2_C163	chr8	43714189	146232982	2	2
S2_C163	chr9	1	38455271	2	0
S2_C163	chr9	38705271	77484350	4	2
S2_C163	chr9	77734350	91201591	2	2
S2_C163	chr9	92318713	95194848	4	0
S2_C163	chr9	95444848	110089204	2	0
S2_C163	chr9	110339204	126253465	2	2
S2_C163	chr9	126503465	136798467	2	0
S2_C163	chr9	137048467	140652749	1	0
S2_C163	chr10	1	25935893	5	2
S2_C163	chr10	26185893	38238878	4	2
S2_C163	chr10	38488878	107406270	3	2
S2_C163	chr10	107656270	134971887	3	2
S2_C163	chr11	1	50467823	2	1
S2_C163	chr11	50717823	103641583	2	1
S2_C163	chr11	103891583	134714034	2	1
S2_C163	chr12	1	8895671	6	2
S2_C163	chr12	9145671	25168152	3	2
S2_C163	chr12	25418152	32876402	5	2
S2_C163	chr12	33126402	34541833	2	2
S2_C163	chr12	34791833	133124839	2	0
S2_C163	chr13	1	115048768	2	0
S2_C163	chr14	1	91377936	2	2
S2_C163	chr14	91627936	96629947	2	0
S2_C163	chr14	96879947	107118565	3	0
S2_C163	chr15	1	102279257	2	0
S2_C163	chr16	1	34866227	2	1
S2_C163	chr16	35116227	60796920	2	1
S2_C163	chr16	61046920	90104086	2	2
S2_C163	chr17	1	20917988	2	0
S2_C163	chr17	22037717	37744705	2	0
S2_C163	chr17	37994705	80950489	2	0
S2_C163	chr18	1	13869915	3	0
S2_C163	chr18	14119915	77797547	2	1
S2_C163	chr19	1	16309276	2	0
S2_C163	chr19	16559276	18965829	3	2
S2_C163	chr19	19215829	24113813	2	1
S2_C163	chr19	24363813	58800333	2	1
S2_C163	chr20	1	25388095	2	2
S2_C163	chr20	25638095	62119280	2	2
S2_C163	chr21	1	47879225	2	1
S2_C163	chr22	1	50727844	2	0
S2_C163	chrX	2589197	45662873	2	0
S2_C163	chrX	45912873	58100939	2	0
S2_C163	chrX	69769132	154938160	3	0
S2_C164	chr1	1	20033345	2	0
S2_C164	chr1	20283345	104371959	2	1
S2_C164	chr1	104621959	118054841	2	0
S2_C164	chr1	118304841	120291655	5	2
S2_C164	chr1	120541655	188974205	3	2
S2_C164	chr1	189224205	248234141	2	1
S2_C164	chr2	1	20566626	4	3
S2_C164	chr2	20816626	22517503	3	2
S2_C164	chr2	22767503	82241544	2	1
S2_C164	chr2	82491544	89074867	8	2
S2_C164	chr2	89324867	196111610	2	2
S2_C164	chr2	196361610	242637536	2	1
S2_C164	chr3	1	89999669	2	0
S2_C164	chr3	90249669	197339330	2	2
S2_C164	chr4	1	8680548	1	1
S2_C164	chr4	8930548	48806634	2	0
S2_C164	chr4	49056634	80783051	2	1
S2_C164	chr4	81033051	163584523	2	1
S2_C164	chr4	163834523	190845177	3	2
S2_C164	chr5	1	1482027	4	1
S2_C164	chr5	1732027	45951245	2	2
S2_C164	chr5	46201245	159987445	2	0
S2_C164	chr5	160237445	180599194	4	0
S2_C164	chr6	1	40753750	2	2
S2_C164	chr6	41003750	46943077	9	2
S2_C164	chr6	47193077	57484444	4	2
S2_C164	chr6	57734444	95211510	2	2
S2_C164	chr6	95461510	158711367	2	1
S2_C164	chr6	158961367	170483369	2	2
S2_C164	chr7	1	2566124	4	1
S2_C164	chr7	2816124	52793484	2	2
S2_C164	chr7	53043484	57344929	3	1
S2_C164	chr7	57594929	78997265	2	2
S2_C164	chr7	79247265	99384835	4	3
S2_C164	chr7	99634835	158953939	5	3
S2_C164	chr8	1	43464189	2	2
S2_C164	chr8	43714189	146232982	2	2
S2_C164	chr9	1	38455271	2	0
S2_C164	chr9	38705271	77484350	4	2
S2_C164	chr9	77734350	91201591	2	2
S2_C164	chr9	92318713	95194848	4	0
S2_C164	chr9	95444848	110089204	2	0
S2_C164	chr9	110339204	126253465	2	2
S2_C164	chr9	126503465	136798467	2	0
S2_C164	chr9	137048467	140652749	1	0
S2_C164	chr10	1	25935893	5	2
S2_C164	chr10	26185893	38238878	4	2
S2_C164	chr10	38488878	107406270	3	2
S2_C164	chr10	107656270	134971887	3	2
S2_C164	chr11	1	50467823	2	1
S2_C164	chr11	50717823	103641583	2	1
S2_C164	chr11	103891583	134714034	2	1
S2_C164	chr12	1	8895671	6	2
S2_C164	chr12	9145671	25168152	3	2
S2_C164	chr12	25418152	32876402	5	2
S2_C164	chr12	33126402	34541833	3	1
S2_C164	chr12	34791833	133124839	2	0
S2_C164	chr13	1	115048768	1	0
S2_C164	chr14	1	91377936	2	2
S2_C164	chr14	91627936	96629947	2	0
S2_C164	chr14	96879947	107118565	3	0
S2_C164	chr15	1	102279257	2	0
S2_C164	chr16	1	34866227	2	1
S2_C164	chr16	35116227	60796920	2	1
S2_C164	chr16	61046920	90104086	2	2
S2_C164	chr17	1	20917988	2	0
S2_C164	chr17	22037717	37744705	2	0
S2_C164	chr17	37994705	80950489	2	0
S2_C164	chr18	1	13869915	3	0
S2_C164	chr18	14119915	77797547	2	1
S2_C164	chr19	1	16309276	2	0
S2_C164	chr19	16559276	18965829	3	2
S2_C164	chr19	19215829	24113813	2	1
S2_C164	chr19	24363813	58800333	3	1
S2_C164	chr20	1	25388095	2	2
S2_C164	chr20	25638095	62119280	2	2
S2_C164	chr21	1	47879225	2	1
S2_C164	chr22	1	50727844	2	0
S2_C164	chrX	2589197	45662873	2	0
S2_C164	chrX	45912873	58100939	2	0
S2_C164	chrX	69769132	154938160	3	0
S2_C165	chr1	1	20033345	2	0
S2_C165	chr1	20283345	104371959	2	1
S2_C165	chr1	104621959	118054841	2	0
S2_C165	chr1	118304841	120291655	5	2
S2_C165	chr1	120541655	188974205	4	2
S2_C165	chr1	189224205	248234141	2	2
S2_C165	chr2	1	20566626	4	3
S2_C165	chr2	20816626	22517503	3	2
S2_C165	chr2	22767503	82241544	2	1
S2_C165	chr2	82491544	89074867	7	2
S2_C165	chr2	89324867	196111610	2	2
S2_C165	chr2	196361610	242637536	2	1
S2_C165	chr3	1	89999669	2	0
S2_C165	chr3	90249669	197339330	2	2
S2_C165	chr4	1	8680548	1	1
S2_C165	chr4	8930548	48806634	2	0
S2_C165	chr4	49056634	80783051	2	1
S2_C165	chr4	81033051	163584523	2	1
S2_C165	chr4	163834523	190845177	3	2
S2_C165	chr5	1	1482027	3	2
S2_C165	chr5	1732027	45951245	2	2
S2_C165	chr5	46201245	159987445	2	0
S2_C165	chr5	160237445	180599194	3	1
S2_C165	chr6	1	40753750	2	2
S2_C165	chr6	41003750	46943077	9	2
S2_C165	chr6	47193077	57484444	4	2
S2_C165	chr6	57734444	95211510	2	2
S2_C165	chr6	95461510	158711367	2	1
S2_C165	chr6	158961367	170483369	2	2
S2_C165	chr7	1	2566124	3	2
S2_C165	chr7	2816124	52793484	2	2
S2_C165	chr7	53043484	57344929	2	2
S2_C165	chr7	57594929	78997265	2	2
S2_C165	chr7	79247265	99384835	4	3
S2_C165	chr7	99634835	158953939	5	3
S2_C165	chr8	1	43464189	2	2
S2_C165	chr8	43714189	146232982	2	2
S2_C165	chr9	1	38455271	2	0
S2_C165	chr9	38705271	77484350	4	0
S2_C165	chr9	77734350	91201591	2	0
S2_C165	chr9	92318713	95194848	4	0
S2_C165	chr9	95444848	110089204	2	0
S2_C165	chr9	110339204	126253465	2	0
S2_C165	chr9	126503465	136798467	2	0
S2_C165	chr9	137048467	140652749	1	0
S2_C165	chr10	1	25935893	5	2
S2_C165	chr10	26185893	38238878	4	2
S2_C165	chr10	38488878	107406270	3	2
S2_C165	chr10	107656270	134971887	3	2
S2_C165	chr11	1	50467823	2	1
S2_C165	chr11	50717823	103641583	2	1
S2_C165	chr11	103891583	134714034	2	1
S2_C165	chr12	1	8895671	6	2
S2_C165	chr12	9145671	25168152	3	2
S2_C165	chr12	25418152	32876402	4	2
S2_C165	chr12	33126402	34541833	3	2
S2_C165	chr12	34791833	133124839	2	0
S2_C165	chr13	1	115048768	2	0
S2_C165	chr14	1	91377936	2	2
S2_C165	chr14	91627936	96629947	2	0
S2_C165	chr14	96879947	107118565	3	0
S2_C165	chr15	1	102279257	2	0
S2_C165	chr16	1	34866227	2	1
S2_C165	chr16	35116227	60796920	2	1
S2_C165	chr16	61046920	90104086	2	2
S2_C165	chr17	1	20917988	2	0
S2_C165	chr17	22037717	37744705	2	0
S2_C165	chr17	37994705	80950489	2	0
S2_C165	chr18	1	13869915	3	0
S2_C165	chr18	14119915	77797547	2	1
S2_C165	chr19	1	16309276	3	0
S2_C165	chr19	16559276	18965829	3	1
S2_C165	chr19	19215829	24113813	3	1
S2_C165	chr19	24363813	58800333	2	1
S2_C165	chr20	1	25388095	2	2
S2_C165	chr20	25638095	62119280	2	2
S2_C165	chr21	1	47879225	2	1
S2_C165	chr22	1	50727844	2	0
S2_C165	chrX	2589197	45662873	2	0
S2_C165	chrX	45912873	58100939	3	0
S2_C165	chrX	69769132	154938160	3	0
S2_C166	chr1	1	20033345	2	0
S2_C166	chr1	20283345	104371959	2	1
S2_C166	chr1	104621959	118054841	2	0
S2_C166	chr1	118304841	120291655	5	2
S2_C166	chr1	120541655	188974205	3	2
S2_C166	chr1	189224205	248234141	2	1
S2_C166	chr2	1	20566626	4	3
S2_C166	chr2	20816626	22517503	2	2
S2_C166	chr2	22767503	82241544	2	1
S2_C166	chr2	82491544	89074867	8	2
S2_C166	chr2	89324867	196111610	2	2
S2_C166	chr2	196361610	242637536	2	1
S2_C166	chr3	1	89999669	2	0
S2_C166	chr3	90249669	197339330	2	2
S2_C166	chr4	1	8680548	2	0
S2_C166	chr4	8930548	48806634	2	0
S2_C166	chr4	49056634	80783051	2	1
S2_C166	chr4	81033051	163584523	2	1
S2_C166	chr4	163834523	190845177	3	2
S2_C166	chr5	1	1482027	4	1
S2_C166	chr5	1732027	45951245	2	2
S2_C166	chr5	46201245	159987445	2	0
S2_C166	chr5	160237445	180599194	4	0
S2_C166	chr6	1	40753750	2	2
S2_C166	chr6	41003750	46943077	9	2
S2_C166	chr6	47193077	57484444	4	2
S2_C166	chr6	57734444	95211510	2	2
S2_C166	chr6	95461510	158711367	2	1
S2_C166	chr6	158961367	170483369	2	2
S2_C166	chr7	1	2566124	3	2
S2_C166	chr7	2816124	52793484	2	2
S2_C166	chr7	53043484	57344929	3	1
S2_C166	chr7	57594929	78997265	2	2
S2_C166	chr7	79247265	99384835	4	3
S2_C166	chr7	99634835	158953939	5	3
S2_C166	chr8	1	43464189	2	2
S2_C166	chr8	43714189	146232982	2	2
S2_C166	chr9	1	38455271	2	0
S2_C166	chr9	38705271	77484350	4	2
S2_C166	chr9	77734350	91201591	2	2
S2_C166	chr9	92318713	95194848	4	0
S2_C166	chr9	95444848	110089204	2	0
S2_C166	chr9	110339204	126253465	2	2
S2_C166	chr9	126503465	136798467	2	0
S2_C166	chr9	137048467	140652749	1	0
S2_C166	chr10	1	25935893	5	2
S2_C166	chr10	26185893	38238878	4	2
S2_C166	chr10	38488878	107406270	3	2
S2_C166	chr10	107656270	134971887	3	2
S2_C166	chr11	1	50467823	2	1
S2_C166	chr11	50717823	103641583	2	1
S2_C166	chr11	103891583	134714034	2	1
S2_C166	chr12	1	8895671	6	2
S2_C166	chr12	9145671	25168152	3	2
S2_C166	chr12	25418152	32876402	5	2
S2_C166	chr12	33126402	34541833	2	2
S2_C166	chr12	34791833	133124839	2	0
S2_C166	chr13	1	115048768	2	0
S2_C166	chr14	1	91377936	2	2
S2_C166	chr14	91627936	96629947	2	0
S2_C166	chr14	96879947	107118565	3	0
S2_C166	chr15	1	102279257	2	0
S2_C166	chr16	1	34866227	2	1
S2_C166	chr16	35116227	60796920	2	1
S2_C166	chr16	61046920	90104086	2	2
S2_C166	chr17	1	20917988	2	0
S2_C166	chr17	22037717	37744705	2	0
S2_C166	chr17	37994705	80950489	2	0
S2_C166	chr18	1	13869915	3	0
S2_C166	chr18	14119915	77797547	2	1
S2_C166	chr19	1	16309276	2	0
S2_C166	chr19	16559276	18965829	3	2
S2_C166	chr19	19215829	24113813	2	1
S2_C166	chr19	24363813	58800333	2	1
S2_C166	chr20	1	25388095	2	2
S2_C166	chr20	25638095	62119280	2	2
S2_C166	chr21	1	47879225	2	1
S2_C166	chr22	1	50727844	2	0
S2_C166	chrX	2589197	45662873	2	0
S2_C166	chrX	45912873	58100939	2	0
S2_C166	chrX	69769132	154938160	3	0
S2_C167	chr1	1	20033345	2	0
S2_C167	chr1	20283345	104371959	2	1
S2_C167	chr1	104621959	118054841	2	0
S2_C167	chr1	118304841	120291655	5	2
S2_C167	chr1	120541655	188974205	4	2
S2_C167	chr1	189224205	248234141	2	2
S2_C167	chr2	1	20566626	4	3
S2_C167	chr2	20816626	22517503	3	2
S2_C167	chr2	22767503	82241544	2	1
S2_C167	chr2	82491544	89074867	7	2
S2_C167	chr2	89324867	196111610	2	2
S2_C167	chr2	196361610	242637536	2	1
S2_C167	chr3	1	89999669	2	0
S2_C167	chr3	90249669	197339330	2	2
S2_C167	chr4	1	8680548	2	0
S2_C167	chr4	8930548	48806634	2	0
S2_C167	chr4	49056634	80783051	2	1
S2_C167	chr4	81033051	163584523	2	1
S2_C167	chr4	163834523	190845177	3	2
S2_C167	chr5	1	1482027	3	2
S2_C167	chr5	1732027	45951245	2	2
S2_C167	chr5	46201245	159987445	2	0
S2_C167	chr5	160237445	180599194	3	1
S2_C167	chr6	1	40753750	2	2
S2_C167	chr6	41003750	46943077	9	2
S2_C167	chr6	47193077	57484444	5	2
S2_C167	chr6	57734444	95211510	2	2
S2_C167	chr6	95461510	158711367	2	1
S2_C167	chr6	158961367	170483369	2	2
S2_C167	chr7	1	2566124	2	2
S2_C167	chr7	2816124	52793484	2	1
S2_C167	chr7	53043484	57344929	2	1
S2_C167	chr7	57594929	78997265	2	1
S2_C167	chr7	79247265	99384835	4	2
S2_C167	chr7	99634835	158953939	4	3
S2_C167	chr8	1	43464189	2	2
S2_C167	chr8	43714189	146232982	2	2
S2_C167	chr9	1	38455271	2	0
S2_C167	chr9	38705271	77484350	4	1
S2_C167	chr9	77734350	91201591	2	1
S2_C167	chr9	92318713	95194848	4	0
S2_C167	chr9	95444848	110089204	2	0
S2_C167	chr9	110339204	126253465	2	1
S2_C167	chr9	126503465	136798467	2	0
S2_C167	chr9	137048467	140652749	1	0
